"id","airport_type","name","country","city","iso_region","municipality","gps_code","iata_code","altitude","continent","local_code","coordinates"
8504,small_airport,Dixie Airport,AU,New Dixie,AU-QLD,"",YDIX,DXD,"580",OC,"","143.316049576, -15.1174944348"
8505,small_airport,Dunk Island Airport,AU,Dunk Island,AU-QLD,"",YDKI,DKI,"6",OC,"","146.13999939, -17.9416999817"
8506,small_airport,Dulkaninna Airport,AU,Dulkaninna,AU-SA,"",YDLK,DLK,"",OC,"","138.4810028076172, -29.0132999420166"
8507,medium_airport,Deniliquin Airport,AU,Deniliquin,AU-NSW,"",YDLQ,DNQ,"316",OC,"","144.945999146, -35.5593986511"
8508,small_airport,Delta Downs Airport,AU,"",AU-QLD,"",YDLT,DDN,"15",OC,"","141.31700134277344, -16.99169921875"
8509,small_airport,Delissaville Airport,AU,"",AU-NT,"",YDLV,DLV,"34",OC,"","130.68499755859375, -12.550000190734863"
8510,small_airport,Daly Waters Airport,AU,Daly Waters,AU-NT,"",YDLW,DYW,"700",OC,"","133.383378983, -16.264695066399998"
8511,small_airport,Doomadgee Airport,AU,"",AU-QLD,"",YDMG,DMD,"153",OC,"","138.822006, -17.9403"
8512,small_airport,Daly River Airport,AU,"",AU-NT,"",YDMN,DVR,"",OC,"","130.69387817382812, -13.74980640411377"
8513,small_airport,Darnley Island Airport,AU,Darnley Island,AU-QLD,"",YDNI,NLF,"",OC,"","143.76699829101562, -9.583330154418945"
8514,small_airport,Dorunda Airport,AU,Dorunda Outstation,AU-QLD,"",YDOR,DRD,"58",OC,"","141.8238, -16.5537"
8515,small_airport,Davenport Downs Airport,AU,"",AU-QLD,"",YDPD,DVP,"95",OC,"","141.10800170898438, -24.149999618530273"
8516,medium_airport,Devonport Airport,AU,Devonport,AU-TAS,"",YDPO,DPO,"33",OC,"","146.429992676, -41.1697006226"
8517,small_airport,Dongara Airport,AU,"",AU-WA,"",YDRA,DOX,"",OC,"","114.927334, -29.298128"
8518,small_airport,Drysdale River Airport,AU,"",AU-WA,"",YDRD,DRY,"360",OC,"","126.38109684, -15.7135703992"
8519,small_airport,Durham Downs Airport,AU,"",AU-QLD,"",YDRH,DHD,"116",OC,"","141.89999389648438, -27.075000762939453"
8520,small_airport,Durrie Airport,AU,"",AU-QLD,"",YDRI,DRR,"58",OC,"","140.22799682617188, -25.684999465942383"
8521,small_airport,Dunwich Airport,AU,Stradbroke Island,AU-QLD,"",YDUN,SRR,"260",OC,"","153.42799377441, -27.516700744629"
8522,small_airport,Docker River Airport,AU,"",AU-NT,"",YDVR,DKV,"589",OC,"","129.07000732421875, -24.860000610351562"
8523,medium_airport,Dysart Airport,AU,"",AU-QLD,"",YDYS,DYA,"670",OC,"","148.36399841308594, -22.62220001220703"
8524,small_airport,Wadi Ain Airport,YE,Wadi Ain,YE-BA,"","",WDA,"",AS,"","45.54999923706055, 14.866999626159668"
8525,medium_airport,Echuca Airport,AU,"",AU-VIC,"",YECH,ECH,"323",OC,"","144.76199340820312, -36.15719985961914"
8526,small_airport,Eucla Airport,AU,"",AU-WA,"",YECL,EUC,"",OC,"","128.88299560546875, -31.700000762939453"
8527,small_airport,Etadunna Airport,AU,Etadunna,AU-SA,"",YEDA,ETD,"",OC,"","138.58900451660156, -28.740800857543945"
8528,small_airport,Eneabba Airport,AU,Eneabba,AU-WA,"",YEEB,ENB,"",OC,"","115.24600219726562, -29.832500457763672"
8529,small_airport,Einasleigh Airport,AU,Einasleigh,AU-QLD,"",YEIN,EIH,"",OC,"","144.093994141, -18.503299713100002"
8530,medium_airport,Elcho Island Airport,AU,Elcho Island,AU-NT,"",YELD,ELC,"101",OC,"","135.570999146, -12.019399642899998"
8531,small_airport,Elkedra Airport,AU,"",AU-NT,"",YELK,EKD,"",OC,"","135.444000244, -21.172500610399997"
8532,medium_airport,Emerald Airport,AU,Emerald,AU-QLD,"",YEML,EMD,"624",OC,"","148.179000854, -23.5674991608"
8533,small_airport,Yenkis(Yankisa) Airport,PG,"",PG-EPW,"",AYYK,YEQ,"3692",OC,YIS,"143.917666667, -5.10972222222"
8534,small_airport,Erldunda Airport,AU,"",AU-NT,"",YERL,EDD,"",OC,"","133.253997803, -25.205799102800004"
8535,small_airport,Ernabella Airport,AU,"",AU-SA,"",YERN,ERB,"707",OC,"","132.1820068359375, -26.2632999420166"
8536,small_airport,Elrose Airport,AU,Elrose Mine,AU-QLD,"",YESE,ERQ,"645",OC,YESE,"141.0066, -20.9764"
8537,medium_airport,Esperance Airport,AU,Esperance,AU-WA,"",YESP,EPR,"470",OC,"","121.822998, -33.684399"
8538,small_airport,Eva Downs Airport,AU,Eva Downs,AU-NT,"",YEVA,EVD,"",OC,"","134.863006592, -18.0009994507"
8539,small_airport,Evans Head Aerodrome,AU,"",AU-NSW,"",YEVD,EVH,"20",OC,"","153.4199981689453, -29.093299865722656"
8540,small_airport,Exmouth Airport,AU,"",AU-WA,"",YEXM,EXM,"",OC,"","114.0999984741211, -22.033300399780273"
8541,medium_airport,Forbes Airport,AU,Forbes,AU-NSW,"",YFBS,FRB,"760",OC,"","147.934998, -33.363602"
8542,small_airport,Fortescue - Dave Forrest Aerodrome,AU,Cloudbreak Village,AU-WA,"",YFDF,KFE,"1555",OC,"","119.437143, -22.290754"
8543,small_airport,Finley Airport,AU,"",AU-NSW,"",YFIL,FLY,"",OC,"","145.550003052, -35.666698455799995"
8544,small_airport,Flinders Island Airport,AU,Flinders Island,AU-TAS,"",YFLI,FLS,"10",OC,"","147.992996216, -40.0917015076"
8545,small_airport,Flora Valley Airport,AU,"",AU-WA,"",YFLO,FVL,"",OC,"","128.417007446, -18.2833003998"
8546,small_airport,Finke Airport,AU,Finke,AU-NT,"",YFNE,FIK,"",OC,"","134.582992554, -25.5946998596"
8547,medium_airport,Forrest Airport,AU,"",AU-WA,"",YFRT,FOS,"511",OC,"","128.11500549316406, -30.83810043334961"
8548,small_airport,Oombulgurri Airport,AU,Forrest River Mission,AU-WA,"",YFRV,FVR,"22",OC,YFRV,"127.8401, -15.1647"
8549,small_airport,Forster (Wallis Is) Airport,AU,"",AU-NSW,"",YFST,FOT,"4",OC,"","152.47900390625, -32.204200744628906"
8550,medium_airport,Fitzroy Crossing Airport,AU,"",AU-WA,"",YFTZ,FIZ,"368",OC,"","125.55899810791016, -18.181900024414062"
8551,small_airport,Gamboola Airport,AU,"",AU-QLD,"",YGAM,GBP,"",OC,"","143.667007446, -16.5499992371"
8552,small_airport,Gayndah Airport,AU,"",AU-QLD,"",YGAY,GAH,"369",OC,"","151.61900329589844, -25.61440086364746"
8553,small_airport,South Goulburn Is Airport,AU,"",AU-NT,"",YGBI,GBL,"19",OC,"","133.3820037841797, -11.649999618530273"
8554,medium_airport,Gunnedah Airport,AU,"",AU-NSW,"",YGDH,GUH,"863",OC,"","150.25100708007812, -30.96109962463379"
8555,small_airport,Goondiwindi Airport,AU,"",AU-QLD,"",YGDI,GOO,"714",OC,"","150.32000732421875, -28.521400451660156"
8556,small_airport,Gordon Downs Airport,AU,Gordon Downs,AU-WA,"",YGDN,GDD,"800",OC,"","128.5919952392578, -18.6781005859375"
8557,small_airport,Gregory Downs Airport,AU,"",AU-QLD,"",YGDS,GGD,"52",OC,"","139.23300170898438, -18.625"
8558,small_airport,Granite Downs Airport,AU,"",AU-SA,"",YGDW,GTS,"337",OC,"","133.60699462890625, -26.948299407958984"
8559,seaplane_base,Gorge Harbour Seaplane Base,CA,Gorge Harbour,CA-BC,"","",YGE,"0",NA,"","-125.0235, 50.0994"
8560,medium_airport,Geraldton Airport,AU,Geraldton,AU-WA,"",YGEL,GET,"121",OC,"","114.707001, -28.796101"
8561,medium_airport,Grafton Airport,AU,"",AU-NSW,"",YGFN,GFN,"110",OC,"","153.02999877929688, -29.7593994140625"
8562,small_airport,Ginbata Airport,AU,Ginbata,AU-WA,"",YGIA,GBW,"1409",OC,"","120.03553, -22.5812"
8563,small_airport,Gibb River Airport,AU,"",AU-WA,"",YGIB,GBV,"509",OC,"","126.44499969482422, -16.42329978942871"
8564,small_airport,Great Keppel Is Airport,AU,Great Keppel Island,AU-QLD,"",YGKL,GKL,"21",OC,"","150.942001343, -23.1833000183"
8565,medium_airport,Gladstone Airport,AU,Gladstone,AU-QLD,"",YGLA,GLT,"64",OC,"4680","151.223007, -23.869699"
8566,medium_airport,Goulburn Airport,AU,"",AU-NSW,"",YGLB,GUL,"2141",OC,"","149.7259979248047, -34.810298919677734"
8567,small_airport,Glengyle Airport,AU,"",AU-QLD,"",YGLE,GLG,"91",OC,"","139.60000610351562, -24.808300018310547"
8568,small_airport,Geelong Airport,AU,"",AU-VIC,"",YGLG,GEX,"43",OC,"","144.33299255371094, -38.224998474121094"
8569,medium_airport,Glen Innes Airport,AU,"",AU-NSW,"",YGLI,GLI,"3433",OC,"","151.68899536132812, -29.674999237060547"
8570,small_airport,Glenormiston Airport,AU,"",AU-QLD,"",YGLO,GLM,"158",OC,"","138.8249969482422, -22.8882999420166"
8571,seaplane_base,Greenway Sound Seaplane Base,CA,Broughton Island,CA-BC,"",CYGN,YGN,"",NA,CYGN,"-126.775, 50.839"
8572,small_airport,Grenfell Airport,AU,Grenfell,AU-NSW,"",YGNF,GFE,"1080",OC,"","148.132995605, -34"
8573,small_airport,Greenvale Airport,AU,"",AU-QLD,"",YGNV,GVP,"",OC,"","145.0136, -18.9966"
8574,small_airport,Mount Gordon Airport,AU,Mount Gordon Mine,AU-QLD,"",YGON,GPD,"900",OC,"","139.40425, -19.77265"
8575,medium_airport,Garden Point Airport,AU,"",AU-NT,"",YGPT,GPN,"90",OC,"","130.4219970703125, -11.40250015258789"
8576,small_airport,Gascoyne Junction Airport,AU,Gascoyne Junction,AU-WA,"",YGSC,GSC,"499",OC,"","115.2026, -25.0546"
8577,medium_airport,Groote Eylandt Airport,AU,Groote Eylandt,AU-NT,"",YGTE,GTE,"53",OC,"","136.460006714, -13.975000381500001"
8578,medium_airport,Griffith Airport,AU,Griffith,AU-NSW,"",YGTH,GFF,"439",OC,"","146.067001343, -34.2508010864"
8579,small_airport,Georgetown Airport,AU,"",AU-QLD,"",YGTN,GTT,"995",OC,"","143.52999877929688, -18.30500030517578"
8580,small_airport,Georgetown (Tas) Airport,AU,"",AU-TAS,"",YGTO,GEE,"",OC,"","146.83999633789062, -41.08000183105469"
8581,small_airport,Gympie Airport,AU,"",AU-QLD,"",YGYM,GYP,"260",OC,"","152.70199584960938, -26.282800674438477"
8582,small_airport,Wilpena Pound Airport,AU,Hawker,AU-SA,"",YHAW,HWK,"321",OC,"","138.46807861328125, -31.855907440185547"
8583,medium_airport,Hay Airport,AU,"",AU-NSW,"",YHAY,HXX,"305",OC,"","144.8300018310547, -34.53139877319336"
8584,medium_airport,Hervey Bay Airport,AU,Hervey Bay,AU-QLD,"",YHBA,HVB,"60",OC,"","152.880004883, -25.3188991547"
8585,small_airport,Humbert River Airport,AU,"",AU-NT,"",YHBR,HUB,"",OC,"","130.63027954101562, -16.489669799804688"
8586,small_airport,Henbury Airport,AU,"",AU-NT,"",YHBY,HRY,"",OC,"","133.236, -24.584"
8587,small_airport,Headingly Airport,AU,"",AU-QLD,"",YHDY,HIP,"",OC,"","138.2830047607422, -21.33329963684082"
8588,small_airport,Highbury Airport,AU,"",AU-QLD,"",YHHY,HIG,"",OC,"","143.145996094, -16.4244003296"
8589,medium_airport,Horn Island Airport,AU,Horn Island,AU-QLD,"",YHID,HID,"43",OC,"","142.289993286, -10.586400032"
8590,small_airport,Hillside Airport,AU,Hillside,AU-WA,"",YHIL,HLL,"935",OC,"","119.3922, -21.7244"
8591,medium_airport,Halls Creek Airport,AU,"",AU-WA,"",YHLC,HCQ,"1346",OC,"","127.66999816894531, -18.23390007019043"
8592,small_airport,Hermannsburg Airport,AU,"",AU-NT,"",YHMB,HMG,"593",OC,"","132.80499267578125, -23.93000030517578"
8593,medium_airport,Hamilton Airport,AU,"",AU-VIC,"",YHML,HLT,"803",OC,"","142.06500244140625, -37.64889907836914"
8594,small_airport,Hooker Creek Airport,AU,Lajamanu,AU-NT,"",YHOO,HOK,"320",OC,"","130.638000488, -18.3367004395"
8595,medium_airport,Mount Hotham Airport,AU,Mount Hotham,AU-VIC,"",YHOT,MHU,"4260",OC,"","147.333999634, -37.0475006104"
8596,medium_airport,Hopetoun Airport,AU,"",AU-VIC,"",YHPN,HTU,"256",OC,"","142.36000061035156, -35.715301513671875"
8597,small_airport,Hope Vale Airport,AU,Hope Vale,AU-QLD,"",YHPV,HPE,"228",OC,YHPV,"145.1035, -15.2923"
8598,medium_airport,Horsham Airport,AU,"",AU-VIC,"",YHSM,HSM,"445",OC,"","142.17300415039062, -36.669700622558594"
8599,small_airport,Heathlands Airport,AU,"",AU-QLD,"",YHTL,HAT,"",OC,"","142.57699585, -11.7369003296"
8600,small_airport,Hughenden Airport,AU,"",AU-QLD,"",YHUG,HGD,"1043",OC,"","144.22500610351562, -20.815000534057617"
8601,small_airport,Indulkana Airport,AU,"",AU-SA,"",YIDK,IDK,"401",OC,"","133.3249969482422, -26.966699600219727"
8602,small_airport,Innisfail Airport,AU,"",AU-QLD,"",YIFL,IFL,"46",OC,"","146.01199340820312, -17.55940055847168"
8603,small_airport,Iffley Airport,AU,"",AU-QLD,"",YIFY,IFF,"43",OC,"","141.2169952392578, -18.899999618530273"
8604,small_airport,Ingham Airport,AU,"",AU-QLD,"",YIGM,IGH,"49",OC,"","146.15199279785156, -18.660600662231445"
8605,small_airport,Inkerman Airport,AU,"",AU-QLD,"",YIKM,IKP,"6",OC,"","141.44200134277344, -16.274999618530273"
8606,small_airport,Injune Airport,AU,Injune,AU-QLD,"",YINJ,INJ,"401",OC,"","148.5497, -25.851"
8607,small_airport,Innamincka Airport,AU,"",AU-SA,"",YINN,INM,"54",OC,"","140.73300170898438, -27.700000762939453"
8608,small_airport,Inverway Airport,AU,Inverway,AU-NT,"",YINW,IVW,"",OC,"","129.643005371, -17.8411006927"
8609,small_airport,Isisford Airport,AU,"",AU-QLD,"",YISF,ISI,"694",OC,"","144.4250030517578, -24.25830078125"
8610,medium_airport,Inverell Airport,AU,Inverell,AU-NSW,"",YIVL,IVR,"2667",OC,"","151.143997192, -29.888299942"
8611,small_airport,Jabiru Airport,AU,"",AU-NT,"",YJAB,JAB,"85",OC,"","132.89300537109375, -12.658300399780273"
8612,small_airport,Jundah Airport,AU,"",AU-QLD,"",YJDA,JUN,"145",OC,"","143.05799865722656, -24.841699600219727"
8613,small_airport,Jindabyne Airport,AU,"",AU-NSW,"",YJIN,QJD,"1036",OC,"","148.6020050048828, -36.426700592041016"
8614,small_airport,Julia Creek Airport,AU,"",AU-QLD,"",YJLC,JCK,"404",OC,"","141.72300720214844, -20.66830062866211"
8615,small_airport,Jurien Bay Airport,AU,"",AU-WA,"",YJNB,JUR,"15",OC,"","115.055914, -30.301629"
8616,small_airport,Kalumburu Airport,AU,"",AU-WA,"",YKAL,UBU,"29",OC,"","126.63200378417969, -14.288299560546875"
8617,small_airport,Kambalda Airport,AU,Kambalda,AU-WA,"",YKBL,KDB,"1073",OC,"","121.5978, -31.1907"
8618,small_airport,Kalbarri Airport,AU,Kalbarri,AU-WA,"",YKBR,KAX,"157",OC,"","114.259169, -27.692813"
8619,small_airport,Streaky Bay Airport,AU,"",AU-SA,"",YKBY,KBY,"69",OC,"","134.29299926757812, -32.83580017089844"
8620,small_airport,Kings Canyon Airport,AU,Kings Canyon Resort,AU-NT,"",YKCA,KBJ,"2100",OC,"","131.490005493, -24.2600002289"
8621,small_airport,Kings Creek Airport,AU,"",AU-NT,"",YKCS,KCS,"615",OC,"","131.8350067138672, -24.42329978942871"
8622,medium_airport,Kerang Airport,AU,"",AU-VIC,"",YKER,KRA,"254",OC,"","143.93899536132812, -35.751399993896484"
8623,medium_airport,King Island Airport,AU,"",AU-TAS,"",YKII,KNS,"132",OC,"","143.8780059814453, -39.877498626708984"
8624,small_airport,Kirkimbie Station Airport,AU,Kirkimbie,AU-NT,"",YKIR,KBB,"",OC,"","129.210006714, -17.7791996002"
8625,small_airport,Kalkgurung Airport,AU,"",AU-NT,"",YKKG,KFG,"646",OC,"","130.80799865722656, -17.431900024414062"
8626,small_airport,Koolatah Airport,AU,"",AU-QLD,"",YKLA,KOH,"",OC,"","142.438995361, -15.888600349399999"
8627,small_airport,Koolburra Airport,AU,Koolburra,AU-QLD,"",YKLB,KKP,"350",OC,"","143.9550018310547, -15.318900108337402"
8628,small_airport,Karumba Airport,AU,"",AU-QLD,"",YKMB,KRB,"5",OC,"","140.8300018310547, -17.45669937133789"
8629,small_airport,Kamileroi Airport,AU,"",AU-QLD,"",YKML,KML,"91",OC,"","140.0570068359375, -19.375"
8630,medium_airport,Kempsey Airport,AU,"",AU-NSW,"",YKMP,KPS,"54",OC,"","152.77000427246094, -31.074399948120117"
8631,small_airport,Katanning Airport,AU,"",AU-WA,"",YKNG,KNI,"",OC,"","117.63300323486328, -33.71670150756836"
8632,medium_airport,Kowanyama Airport,AU,Kowanyama,AU-QLD,"",YKOW,KWM,"35",OC,"","141.75100708007812, -15.485600471496582"
8633,small_airport,Kalpowar Airport,AU,Kalpower,AU-QLD,"",YKPR,KPP,"90",OC,"","144.22, -14.89"
8634,medium_airport,Kingaroy Airport,AU,"",AU-QLD,"",YKRY,KGY,"1492",OC,"","151.84100341796875, -26.580799102783203"
8635,medium_airport,Kingscote Airport,AU,"",AU-SA,"",YKSC,KGC,"24",OC,"","137.52099609375, -35.71390151977539"
8636,seaplane_base,Klemtu Water Aerodrome,CA,Klemtu,CA-BC,"","",YKT,"0",NA,"","-128.521757126, 52.6076345452"
8637,small_airport,Kubin Airport,AU,Moa Island,AU-QLD,"",YKUB,KUG,"15",OC,"","142.218002319, -10.225000381500001"
8638,small_airport,Kurundi Airport,AU,Kurundi Station,AU-NT,"",YKUR,KRD,"1340",OC,YKUR,"134.6706, -20.51"
8639,small_airport,Lawn Hill Airport,AU,"",AU-QLD,"",YLAH,LWH,"122",OC,"","138.63499450683594, -18.568300247192383"
8640,medium_airport,Leigh Creek Airport,AU,"",AU-SA,"",YLEC,LGH,"856",OC,"","138.42599487304688, -30.59830093383789"
8641,medium_airport,Leonora Airport,AU,Leonora,AU-WA,"",YLEO,LNO,"1217",OC,"","121.31500244140625, -28.87809944152832"
8642,small_airport,Lake Evella Airport,AU,"",AU-NT,"",YLEV,LEL,"256",OC,"","135.80599975585938, -12.498900413513184"
8643,small_airport,Lakefield Airport,AU,Lakefield,AU-QLD,"",YLFD,LFP,"107",OC,"","144.203, -14.9207"
8644,small_airport,Lord Howe Island Airport,AU,Lord Howe Island,AU-NSW,"",YLHI,LDH,"5",OC,"","159.07699585, -31.5382995605"
8645,medium_airport,Lockhart River Airport,AU,Lockhart River,AU-QLD,"",YLHR,IRG,"77",OC,"","143.304993, -12.7869"
8646,small_airport,Lyndhurst Airport,AU,Lyndhurst,AU-QLD,"",YLHS,LTP,"",OC,"","144.371002197, -19.1958007812"
8647,small_airport,Limbunya Airport,AU,Limbunya,AU-NT,"",YLIM,LIB,"",OC,"","129.882003784, -17.2355995178"
8648,small_airport,Lindeman Island Airport,AU,Lindeman Island,AU-QLD,"",YLIN,LDC,"",OC,"","149.039993286, -20.4535999298"
8649,medium_airport,Lismore Airport,AU,Lismore,AU-NSW,"",YLIS,LSY,"35",OC,"","153.259994507, -28.8302993774"
8650,small_airport,Lake Nash Airport,AU,Alpurrurulam,AU-NT,"",YLKN,LNH,"640",OC,"","137.9178, -20.9807"
8651,small_airport,Ballera Airport,AU,"",AU-QLD,"",YLLE,BBL,"385",OC,"","141.809458, -27.405633"
8652,small_airport,Lakeland Airport,AU,Lakeland Downs,AU-QLD,"",YLND,LKD,"930",OC,"","144.850006104, -15.8332996368"
8653,small_airport,Lock Airport,AU,Lock,AU-SA,"",YLOK,LOC,"350",OC,"","135.6929931640625, -33.5442008972168"
8654,small_airport,Lorraine Airport,AU,"",AU-QLD,"",YLOR,LOA,"61",OC,"","139.90699768066406, -18.99329948425293"
8655,small_airport,Lotus Vale Airport,AU,Lotus Vale,AU-QLD,"",YLOV,LTV,"",OC,"","141.37600708, -17.048299789399998"
8656,small_airport,Mingan Airport,CA,Mingan,CA-QC,"","",YLP,"70",NA,"","-64.1528, 50.2869"
8657,small_airport,Laura Airport,AU,"",AU-QLD,"",YLRA,LUU,"",OC,"","144.4499969482422, -15.550000190734863"
8658,medium_airport,Lightning Ridge Airport,AU,"",AU-NSW,"",YLRD,LHG,"540",OC,"","147.98399353027344, -29.45669937133789"
8659,medium_airport,Longreach Airport,AU,Longreach,AU-QLD,"",YLRE,LRE,"627",OC,"","144.279998779, -23.4342002869"
8660,small_airport,New Laura Airport,AU,"",AU-QLD,"",YLRS,LUT,"",OC,"","144.36700439453125, -15.183300018310547"
8661,medium_airport,Leinster Airport,AU,"",AU-WA,"",YLST,LER,"1631",OC,"","120.7030029296875, -27.843299865722656"
8662,small_airport,Laverton Airport,AU,"",AU-WA,"",YLTN,LVO,"1530",OC,"","122.42400360107422, -28.61359977722168"
8663,medium_airport,Latrobe Valley Airport,AU,Morwell,AU-VIC,"",YLTV,TGN,"180",OC,"","146.470001, -38.207199"
8664,small_airport,Lizard Island Airport,AU,"",AU-QLD,"",YLZI,LZR,"70",OC,"","145.454571, -14.673273"
8665,small_airport,Mabuiag Island Airport,AU,Mabuiag Island,AU-QLD,"",YMAA,UBB,"",OC,"","142.18299865722656, -9.949999809265137"
8666,medium_airport,Avalon Airport,AU,Melbourne,AU-VIC,"",YMAV,AVV,"35",OC,"","144.468994, -38.039398"
8667,medium_airport,Albury Airport,AU,Albury,AU-NSW,"",YMAY,ABX,"539",OC,"","146.95799255371094, -36.06779861450195"
8668,medium_airport,Mareeba Airport,AU,"",AU-QLD,"",YMBA,MRG,"1560",OC,"","145.41900634765625, -17.06920051574707"
8669,small_airport,Marble Bar Airport,AU,"",AU-WA,"",YMBL,MBB,"194",OC,"","119.83300018310547, -21.163299560546875"
8670,small_airport,Mallacoota Airport,AU,"",AU-VIC,"",YMCO,XMC,"31",OC,"","149.72000122070312, -37.59830093383789"
8671,small_airport,Manners Creek Airport,AU,"",AU-NT,"",YMCR,MFP,"",OC,"","137.98300170898438, -22.100000381469727"
8672,small_airport,Millicent Airport,AU,"",AU-SA,"",YMCT,MLR,"56",OC,"","140.36599731445312, -37.58359909057617"
8673,medium_airport,Mudgee Airport,AU,Mudgee,AU-NSW,"",YMDG,DGE,"1545",OC,"","149.610992432, -32.5625"
8674,small_airport,Mandora Airport,AU,Mandora,AU-WA,"",YMDI,MQA,"",OC,"","120.837997437, -19.7383003235"
8675,small_airport,Macdonald Downs Airport,AU,"",AU-NT,"",YMDS,MNW,"",OC,"","135.199005127, -22.444000244099996"
8676,medium_airport,Meekatharra Airport,AU,"",AU-WA,"",YMEK,MKR,"1713",OC,"","118.5479965209961, -26.6117000579834"
8677,medium_airport,Melbourne Essendon Airport,AU,Melbourne,AU-VIC,"",YMEN,MEB,"282",OC,"","144.901993, -37.7281"
8678,medium_airport,Merimbula Airport,AU,Merimbula,AU-NSW,"",YMER,MIM,"7",OC,"","149.901000977, -36.9085998535"
8679,small_airport,Merluna Airport,AU,Merluna,AU-QLD,"",YMEU,MLV,"276",OC,"","142.4536, -13.0649"
8680,small_airport,Milingimbi Airport,AU,Milingimbi Island,AU-NT,"",YMGB,MGT,"53",OC,"","134.893997192, -12.0944004059"
8681,medium_airport,Maningrida Airport,AU,Maningrida,AU-NT,"",YMGD,MNG,"123",OC,"","134.23399353, -12.0560998917"
8682,small_airport,Mount Gunson Airport,AU,Mount Gunson,AU-SA,"",YMGN,GSN,"285",OC,"","137.174443333, -31.4597"
8683,small_airport,Margaret River (Station) Airport,AU,"",AU-WA,"",YMGR,MGV,"289",OC,"","126.883003235, -18.6217002869"
8684,small_airport,Margaret River Airport,AU,"",AU-WA,"",YMGT,MQZ,"374",OC,"","115.099998474, -33.9305992126"
8685,small_airport,Musgrave Airport,AU,Musgrave,AU-QLD,"",YMGV,MVU,"302",OC,"","143.5047, -14.7757"
8686,medium_airport,Hobart International Airport,AU,Hobart,AU-TAS,"",YMHB,HBA,"13",OC,"","147.509994507, -42.836101532"
8687,small_airport,Mount House Airport,AU,"",AU-WA,"",YMHO,MHO,"289",OC,"","125.70999908447266, -17.05500030517578"
8688,small_airport,McArthur River Mine Airport,AU,McArthur River Mine,AU-NT,"",YMHU,MCV,"131",OC,"","136.083999634, -16.4424991608"
8689,medium_airport,Mildura Airport,AU,Mildura,AU-VIC,"",YMIA,MQL,"167",OC,"","142.085998535, -34.229198455799995"
8690,small_airport,Minlaton Airport,AU,"",AU-SA,"",YMIN,XML,"",OC,"","137.5330047607422, -34.75"
8691,small_airport,Mitchell Plateau Airport,AU,Mitchell Plateau,AU-WA,"",YMIP,MIH,"",OC,"","125.8239974975586, -14.791399955749512"
8692,small_airport,Mitchell Airport,AU,"",AU-QLD,"",YMIT,MTQ,"1144",OC,"","147.93699645996094, -26.483299255371094"
8693,small_airport,Manjimup Airport,AU,"",AU-WA,"",YMJM,MJP,"940",OC,"","116.13999938964844, -34.26530075073242"
8694,small_airport,Miles Airport,AU,"",AU-QLD,"",YMLS,WLE,"304",OC,"","150.17500305176, -26.808300018311"
8695,medium_airport,Launceston Airport,AU,Launceston,AU-TAS,"",YMLT,LST,"562",OC,"","147.214004517, -41.54529953"
